Fecha de cotización;Apertura;Cierre;Máximo;Mínimo;Promedio;Cantidad negociada;Monto negociado (S/);Fecha anterior;Cierre anterior corregido
27/05/2025;8.6;8.6;8.6;8.6;8.60038643098872;161633;1390106.26;26/05/2025;8.55
26/05/2025;8.55;8.55;8.55;8.55;8.550070718023667;42422;362711.1;23/05/2025;8.55
23/05/2025;8.55;8.55;8.55;8.55;8.552125988118034;20367;174181.15;22/05/2025;8.55
22/05/2025;8.53;8.55;8.55;8.53;8.538985584365324;20672;176517.91;21/05/2025;8.51
21/05/2025;8.51;8.51;8.52;8.51;8.51214089918468;398739;3394122.55;20/05/2025;8.51
20/05/2025;8.55;8.51;8.55;8.51;8.513674849699399;15968;135946.36;19/05/2025;8.51
19/05/2025;8.51;8.51;8.51;8.51;8.511157515010652;82608;703089.7;16/05/2025;8.55
16/05/2025;8.46;8.55;8.55;8.46;8.5115146015509;6061;51588.29;15/05/2025;8.46
15/05/2025;8.49;8.46;8.49;8.45;8.471098551259573;21674;183602.59;14/05/2025;8.49
14/05/2025;8.46;8.49;8.49;8.46;8.46038769196557;305784;2587051.19;13/05/2025;8.49
13/05/2025;8.49;8.49;8.49;8.49;8.494122905027933;1790;15204.48;12/05/2025;8.49
12/05/2025;8.49;8.49;8.49;8.49;8.492060155239328;3092;26257.45;09/05/2025;8.45
09/05/2025;8.4;8.45;8.45;8.4;8.42053882970511;6477;54539.83;08/05/2025;8.4
08/05/2025;8.55;8.4;8.55;8.4;8.510862226277371;15344;130590.67;07/05/2025;8.45
07/05/2025;8.45;8.45;8.45;8.43;8.431447199041903;156143;1316511.46;06/05/2025;8.42
06/05/2025;8.42;8.42;8.42;8.42;8.42007839123875;94781;798063.45;05/05/2025;8.4
05/05/2025;8.4;8.4;8.4;8.39;8.39421809795739;9106;76437.75;02/05/2025;8.3
02/05/2025;8.3;8.3;8.3;8.3;8.302253917235838;2489;20664.31;30/04/2025;8.21
30/04/2025;8.21;8.21;8.22;8.21;8.218612857927834;16379;134612.66;29/04/2025;8.2
29/04/2025;8.19;8.2;8.2;8.19;8.20917518811499;10366;85096.31;25/04/2025;8.12
28/04/2025;;;;;8.183873085339169;457;3740.03;25/04/2025;8.12
25/04/2025;8.11;8.12;8.12;8.11;8.118037246667884;5477;44462.49;24/04/2025;8.11
24/04/2025;8.11;8.11;8.11;8.11;8.110210445219366;24662;200014.01;23/04/2025;8.1
23/04/2025;8.1;8.1;8.1;8.1;8.105924101969872;3452;27981.65;22/04/2025;8.07
22/04/2025;8.07;8.07;8.07;8.07;8.070672804390215;149241;1204475.28;21/04/2025;8.07
21/04/2025;8.07;8.07;8.07;8.07;8.082698363692497;3239;26179.86;16/04/2025;8.08
16/04/2025;8.08;8.08;8.08;8.08;8.107269706234215;7523;60990.99;15/04/2025;8.1
15/04/2025;8.1;8.1;8.11;8.1;8.104690883005087;15334;124277.33;14/04/2025;8.1
14/04/2025;8.03;8.1;8.1;8.03;8.059881969881971;9828;79212.52;11/04/2025;8.07
11/04/2025;8.49;8.45;8.52;8.45;8.460443817604013;137196;1160739.05;10/04/2025;8.5
